ID,main_category,backers,usd_goal_real
1817541664,Design,25,2500.0
1817556018,Design,120,5000.0
181756986,Art,42,1800.0
1817573496,Film & Video,469,27464.98
1817577055,Games,34,1800.0
1817584984,Film & Video,48,3000.0
1817589000,Film & Video,501,18000.0
1817591022,Games,290,1000.0
1817635131,Film & Video,31,750.0
1817636616,Art,100,2139.29
1817638116,Food,589,30000.0
1817670017,Music,22,2000.0
1817675715,Design,22,15167.14
1817681684,Publishing,253,10000.0
1817681873,Design,172,1500.0
1817696690,Music,15,923.14
1817698086,Film & Video,145,13085.79
1817702103,Technology,541,15000.0
181772708,Music,132,6000.0
1817727150,Film & Video,13,600.0
1817755455,Photography,14,469.2
1817760566,Technology,198,3000.0
1817780383,Music,33,2850.0
1817796564,Music,24,1000.0
1817809629,Design,592,10818.61
1817824435,Film & Video,1542,200000.0
1817843437,Design,1379,50000.0
1817851998,Film & Video,20,1400.0
1817853405,Music,17,700.0
1817862749,Theater,29,1000.0
1817870496,Art,71,3000.0
181787440,Design,137,38807.82
1817881361,Art,29,790.53
1817906446,Games,95,1000.0
1817959124,Publishing,131,14000.0
1817963624,Design,180,20000.0
1817979723,Games,248,9500.0
1817993966,Art,35,1200.0
1818000825,Art,24,11553.04
1818011643,Music,40,4000.0
1818017592,Music,193,11000.0
1818037950,Film & Video,55,4000.0
1818056160,Music,181,12000.0
1818075805,Publishing,19,600.0
1818078210,Film & Video,10,1000.0
181807926,Film & Video,937,26920.62
1818086535,Journalism,25,800.0
1818111662,Art,28,886.34
1818121849,Publishing,210,7500.0
1818132182,Design,205,9500.0
181814012,Technology,792,7665.65
1818163670,Crafts,10,100.0
1818173887,Film & Video,17,600.0
181818222,Music,205,17500.0
1818182366,Publishing,40,2000.0
181827083,Film & Video,34,1200.0
1818272665,Publishing,61,5000.0
1818274874,Film & Video,22,5500.0
1818275319,Comics,317,7500.0
1818278449,Music,85,2488.0
1818280426,Art,14,1000.0
1818281615,Film & Video,69,2500.0
1818282707,Music,34,500.0
1818287496,Games,253,500.0
1818292376,Design,17,245.11
1818335053,Film & Video,48,2000.0
1818337100,Fashion,76,3601.27
1818337197,Film & Video,75,12000.0
181835584,Design,453,5000.0
1818359557,Design,1109,33689.88
1818397095,Technology,633,50000.0
181839783,Music,332,15000.0
1818414312,Design,25,1009.14
18184181,Film & Video,10,550.0
1818431337,Fashion,111,6500.0
1818431620,Music,60,2000.0
1818441617,Crafts,74,1000.0
1818444484,Music,46,2000.0
1818447192,Comics,90,609.38
1818451022,Games,378,1186.33
1818495935,Games,1215,29000.0
1818499873,Theater,54,5000.0
1818503952,Music,41,6087.28
1818544439,Art,11,900.0
1818548699,Games,208,5000.0
1818565845,Publishing,42,1500.0
18185838,Design,1403,25041.86
1818608619,Publishing,33,1000.0
1818622770,Design,30,4601.86
1818711374,Design,257,12487.67
1818720737,Games,1277,15000.0
1818729056,Film & Video,59,4571.43
1818783108,Music,71,3500.0
181880248,Music,127,5000.0
181882389,Film & Video,20,3000.0
1818833491,Games,135,500.0
181883391,Design,307,25206.27
1818834386,Food,139,12000.0
1818838461,Games,1198,10000.0
1818846470,Music,373,100.0
1818849188,Games,1963,12000.0
1818855905,Photography,26,1000.0
181886629,Art,40,1500.0
1818893150,Theater,37,2000.0
1818898331,Music,52,3910.57
1818927298,Journalism,8,295.89
1818929753,Photography,8,100.0
1818931350,Food,136,5000.0
1818938692,Fashion,66,14705.88
1818945705,Games,267,6506.35
1818966932,Film & Video,63,5500.0
1818985861,Music,16,2000.0
1818988457,Technology,102,1800.0
1819002722,Technology,186,20000.0
1819028954,Dance,10,1349.89
1819033164,Crafts,29,500.0
1819057752,Technology,2632,33000.0
1819068616,Photography,25,1068.8
1819084728,Technology,63,36108.9
1819152930,Film & Video,166,18062.22
1819158320,Games,183,4513.22
1819162148,Design,77,3000.0
1819197948,Music,58,5000.0
1819202385,Art,71,5000.0
1819211672,Games,289,11302.84
1819242635,Design,97,1294.6
1819261744,Music,91,3000.0
1819277562,Comics,123,4942.01
1819306042,Dance,60,6000.0
1819319750,Comics,66,2000.0
1819328728,Music,151,6000.0
1819340598,Design,121,15000.0
181936931,Music,34,1200.0
1819436611,Film & Video,22,3000.0
1819447403,Games,170,23435.67
1819454398,Music,58,3500.0
1819456241,Food,277,10000.0
1819462806,Technology,2537,100000.0
1819469098,Film & Video,66,4000.0
1819475028,Technology,99,4045.02
1819504900,Comics,47,3000.0
1819549003,Comics,19,500.0
1819560681,Food,58,5000.0
1819571441,Publishing,135,6000.0
1819579676,Music,38,2200.0
1819583652,Film & Video,77,14833.49
1819589950,Publishing,26,250.0
1819592079,Film & Video,69,15000.0
1819593549,Games,383,20030.49
1819605630,Film & Video,440,20000.0
1819619294,Film & Video,205,12000.0
1819660146,Music,35,1000.0
1819693172,Photography,42,3291.77
1819702579,Art,22,657.7
1819719758,Art,39,1500.0
1819739798,Film & Video,231,25000.0
1819742743,Comics,11,555.0
1819747499,Film & Video,70,1500.0
1819748655,Games,2434,40000.0
1819750142,Design,1343,7500.0
1819769157,Music,86,20000.0
1819786954,Art,68,2313.46
1819787957,Publishing,8,101.0
1819788807,Design,21,225.78
1819800375,Technology,439,30000.0
1819803300,Music,29,2000.0
1819807334,Design,12,100.0
181980892,Comics,9,30.0
1819813754,Design,81,1500.0
1819816137,Film & Video,92,6290.02
181984515,Crafts,5,74.98
1819846642,Design,172,1113.5
1819958086,Film & Video,119,3000.0
1819959405,Theater,33,1000.0
1819961244,Comics,40,607.37
1819962369,Music,155,10650.0
1819996448,Film & Video,2734,25000.0
1819998429,Music,208,20000.0
1820017959,Games,2016,20000.0
182004995,Music,1,22.34
1820139904,Publishing,102,3000.0
1820143852,Technology,45,1126.8
1820153733,Food,32,10000.0
1820165602,Food,46,21000.0
1820171465,Art,39,781.19
1820187742,Art,46,3500.0
1820196553,Fashion,2110,10000.0
1820207250,Theater,51,2500.0
1820224682,Publishing,17,1500.0
1820247709,Design,40,6363.62
1820248663,Comics,208,7000.0
1820252250,Music,119,2500.0
1820265409,Music,9,300.0
1820267657,Food,35,3000.0
1820274878,Design,56,1000.0
1820293248,Film & Video,285,12500.0
1820321963,Film & Video,22,1429.12
1820335348,Film & Video,1026,50000.0
182033829,Publishing,172,5000.0
1820368152,Film & Video,283,12500.0
1820399896,Music,64,2500.0
1820405286,Art,11,1582.53
1820425503,Food,77,300.0
1820426212,Film & Video,768,75000.0
1820432576,Film & Video,107,2000.0
1820438192,Music,168,4654.61
1820466044,Games,505,24948.64
1820467872,Film & Video,111,6000.0
1820541093,Music,26,1000.0
1820547292,Design,20,1069.8
1820570817,Music,35,3370.62
1820574830,Music,18,1000.0
1820583427,Film & Video,32,1200.0
1820584164,Games,106,1000.0
1820590027,Games,210,9385.27
1820613932,Film & Video,54,10000.0
18206477,Film & Video,103,5000.0
1820657122,Film & Video,19,1205.0
1820675149,Film & Video,12,473.56
1820677796,Publishing,17,465.0
1820678329,Film & Video,35,4250.0
1820685778,Film & Video,160,15000.0
1820722317,Music,110,15000.0
1820750891,Film & Video,80,2000.0
1820802187,Journalism,350,10000.0
1820820139,Publishing,49,550.0
1820826643,Crafts,15,250.0
1820838258,Film & Video,26,3000.0
1820839722,Dance,133,15000.0
1820842563,Games,3578,68000.0
1820849658,Food,343,35000.0
1820874700,Film & Video,56,2500.0
1820884901,Music,114,10000.0
1820902185,Publishing,498,8000.0
1820910548,Film & Video,11,300.0
1820913124,Film & Video,72,7000.0
1820916569,Music,190,8000.0
182092653,Film & Video,244,20000.0
1820933367,Games,247,15000.0
1820937978,Design,271,15000.0
1820939656,Music,366,3000.0
1820952858,Film & Video,300,34173.43
1820978616,Technology,30,787.03
1820981783,Publishing,101,3500.0
1821006688,Games,138,15000.0
1821025289,Art,86,5000.0
1821047184,Film & Video,38,12000.0
1821089847,Music,231,7500.0
1821135197,Technology,91,40000.0
1821136220,Design,292,1241.41
182115826,Food,68,6000.0
1821174370,Art,43,3000.0
1821185332,Food,248,30000.0
1821195576,Theater,19,2000.0
1821206318,Art,1,50.0
1821229089,Comics,73,1600.0
1821267155,Design,30,2000.0
1821283371,Music,30,3500.0
18212842,Art,57,1456.86
1821303807,Art,18,54.25
1821309131,Publishing,184,12700.0
1821311515,Publishing,97,2987.0
1821316463,Film & Video,44,1000.0
1821347878,Film & Video,580,36382.16
1821357935,Crafts,32,600.0
182136470,Music,76,12000.0
182137671,Games,259,3000.0
1821417640,Film & Video,44,4000.0
1821424441,Publishing,91,5000.0
1821427224,Music,62,1800.0
182143553,Games,13,400.0
1821439053,Music,276,15000.0
1821451880,Design,2059,15000.0
1821482588,Photography,100,7999.0
1821485184,Design,1282,37894.25
1821505752,Film & Video,99,11000.0
1821550739,Design,2168,15000.0
1821580519,Film & Video,41,2500.0
1821580635,Publishing,27,100.0
1821612257,Film & Video,59,8500.0
182164824,Music,57,3000.0
18216659,Publishing,31,2700.0
1821676881,Photography,63,199.0
1821718407,Publishing,9,648.9
1821726936,Photography,56,3574.96
1821732158,Film & Video,65,4500.0
182175456,Photography,26,850.0
1821774845,Film & Video,43,2000.0
1821787545,Film & Video,16,500.0
1821799012,Design,269,751.77
1821811432,Games,100,1000.0
1821823941,Music,80,5000.0
1821839261,Photography,49,983.0
1821848680,Music,28,2000.0
182186970,Art,36,2000.0
1821890422,Music,12,1500.0
1821911776,Theater,52,2000.0
1821921317,Music,201,12858.64
182196787,Music,810,10000.0
1821976697,Music,37,1500.0
1821981078,Theater,69,5000.0
1822009043,Publishing,139,3000.0
1822018271,Design,67,2898.42
1822042709,Art,16,300.0
1822059398,Comics,20,500.0
1822074840,Theater,79,7500.0
182208834,Art,14,500.0
1822089983,Fashion,63,1500.0
1822113317,Games,359,5049.42
1822113849,Games,259,13500.0
1822134234,Design,70,12500.0
182213438,Music,29,4500.0
1822138492,Comics,99,1000.0
182213927,Music,127,2500.0
1822143844,Publishing,43,1250.0
1822152284,Film & Video,62,7000.0
1822180161,Games,23,250.0
1822224475,Music,31,1500.0
1822236587,Publishing,140,1500.0
1822284239,Photography,12,2000.0
1822309348,Film & Video,110,5220.0
1822315028,Technology,737,25000.0
1822316975,Film & Video,66,12000.0
1822323413,Technology,516,44000.0
182232350,Art,92,4500.0
1822370158,Art,63,5000.0
1822380018,Design,775,5000.0
1822395400,Games,34,1000.0
1822415584,Theater,42,2500.0
1822467064,Technology,100,39119.96
1822487428,Music,291,40000.0
1822507532,Music,81,750.0
1822527057,Music,62,4000.0
1822535131,Film & Video,226,9000.0
1822561885,Art,34,1000.0
1822567528,Film & Video,51,6000.0
1822600005,Publishing,72,500.0
1822609271,Film & Video,74,3000.0
1822641267,Music,47,2800.0
182264247,Film & Video,40,2000.0
1822706359,Publishing,70,1900.0
182271041,Comics,121,12916.84
1822719504,Music,62,3000.0
1822737262,Art,53,7730.0
1822779262,Design,341,30000.0
1822825192,Film & Video,7,100.0
1822848426,Film & Video,149,7000.0
1822854849,Theater,148,10000.0
1822864375,Publishing,120,4000.0
1822866254,Film & Video,46,3581.0
1822870606,Design,1852,10000.0
1822888227,Publishing,795,95000.0
1822914340,Art,3,386.44
1822930738,Games,452,30000.0
1822930829,Film & Video,43,2000.0
182293265,Comics,52,1250.0
1822935502,Fashion,146,10000.0
1822949748,Music,16,400.0
1822950933,Film & Video,49,8000.0
1822976829,Games,89,500.0
1822988769,Publishing,31,2607.85
182299947,Music,54,800.0
1823005535,Music,161,8000.0
1823017119,Design,142,37000.0
1823039064,Design,600,56000.0
1823070794,Photography,33,600.0
1823072245,Publishing,153,5049.42
1823073788,Theater,54,3500.0
1823093533,Publishing,61,1000.0
1823095857,Film & Video,26,2300.0
1823113469,Film & Video,45,2000.0
1823122186,Design,165,11500.0
1823140941,Comics,59,3500.0
1823153205,Games,466,2077.24
1823180051,Music,1699,50000.0
1823189447,Film & Video,334,15000.0
1823194860,Games,685,50000.0
18231975,Design,242,10299.13
1823213009,Technology,210,45000.0
1823219702,Photography,165,19461.95
1823231369,Technology,125,15750.0
1823239037,Photography,61,2800.0
1823242194,Games,779,6000.0
1823251232,Music,50,8000.0
1823267942,Music,51,2000.0
1823296660,Crafts,60,2200.0
182330537,Design,303,500.0
1823338887,Music,64,4156.08
1823354517,Fashion,32,2000.0
1823371050,Games,9,100.0
1823382461,Film & Video,668,40148.82
1823394364,Games,348,6500.0
1823407646,Music,65,2000.0
1823423979,Music,34,1500.0
1823424677,Music,49,10000.0
1823468662,Art,34,1500.0
1823473072,Design,402,85000.0
1823473639,Theater,7,266.95
1823474027,Music,28,1000.0
1823482500,Music,50,2000.0
1823484903,Film & Video,69,7387.95
1823489132,Crafts,32,2500.0
1823497121,Photography,26,822.07
1823504137,Food,31,3500.0
1823505351,Fashion,65,6000.0
182351331,Publishing,246,11500.0
1823540747,Film & Video,23,1000.0
1823541023,Games,454,10000.0
1823567107,Music,35,950.0
1823571296,Games,2285,125000.0
1823665937,Design,960,25000.0
1823666663,Publishing,50,2000.0
1823677598,Crafts,148,10000.0
1823682893,Design,796,10000.0
182368547,Publishing,442,1000.0
1823692167,Journalism,14,2000.0
1823701380,Publishing,22,2000.0
1823709788,Theater,42,5000.0
1823739956,Film & Video,156,9240.0
1823746386,Music,19,1000.0
1823746427,Publishing,101,5000.0
1823750786,Comics,41,1800.0
1823759031,Film & Video,16,2300.0
1823808560,Music,138,5500.0
1823818259,Film & Video,33,3000.0
1823819123,Games,6,1500.0
1823849577,Music,180,20000.0
1823862532,Publishing,73,5500.0
1823864320,Food,45,1807.2
182389984,Publishing,56,1500.0
1823918585,Art,150,10000.0
1823924088,Design,360,32000.0
1823931675,Design,235,10000.0
1823933703,Film & Video,40,1400.0
182393405,Music,70,8000.0
1823944189,Comics,93,6000.0
1823978962,Music,76,4000.0
1824010522,Film & Video,80,6000.0
1824032438,Theater,23,4000.0
1824037345,Crafts,28,100.0
1824072137,Games,3740,83197.44
1824072757,Art,609,35558.93
1824090347,Theater,34,500.0
1824099590,Publishing,91,5000.0
1824104619,Music,147,18000.0
1824109583,Publishing,100,5500.0
1824153663,Design,173,3810.73
1824165774,Film & Video,23,1500.0
1824216012,Publishing,207,9983.69
1824224561,Publishing,107,400.0
1824236985,Technology,105,50000.0
1824258902,Design,18,167.37
1824261492,Food,354,27152.66
1824276981,Photography,26,400.0
1824300445,Music,60,2000.0
1824343687,Art,45,15535.91
1824357831,Art,20,261.87
1824360799,Film & Video,7,165.77
1824362695,Food,76,5000.0
182441247,Technology,399,15000.0
1824420911,Art,71,3811.67
1824433817,Publishing,43,1500.0
1824439626,Music,11,500.0
182445648,Technology,5791,10000.0
1824464725,Music,44,2800.0
182449067,Music,11,400.0
1824511918,Film & Video,966,50000.0
1824517821,Games,159,2500.0
1824519257,Film & Video,42,1870.56
1824547060,Fashion,20,1500.0
1824556365,Games,1238,15000.0
1824603697,Fashion,153,7399.19
1824625252,Music,85,6000.0
1824664311,Publishing,362,18000.0
1824676046,Film & Video,99,4530.42
1824679454,Design,603,10000.0
1824689921,Music,14,2500.0
1824693307,Music,13,1500.0
1824703100,Art,68,5500.0
182472208,Music,52,2200.0
1824732179,Music,89,1600.0
1824744472,Music,86,3501.0
182474861,Design,185,17000.0
1824788226,Art,466,3000.0
1824804033,Film & Video,67,3000.0
1824815120,Music,36,1000.0
1824822377,Music,13,250.0
18248295,Film & Video,52,2000.0
1824831509,Art,2,19.68
1824846868,Publishing,113,3100.0
1824888812,Theater,188,10000.0
1824898731,Food,201,2579.74
1824917299,Film & Video,68,6852.04
1824921753,Art,21,3000.0
1824982202,Film & Video,264,27924.49
1824986358,Comics,419,7709.76
1825000740,Dance,40,2999.0
1825020938,Film & Video,337,50000.0
1825047765,Art,8,500.0
1825056614,Music,55,1500.0
1825088868,Music,4,500.0
1825104736,Film & Video,81,2500.0
1825132651,Journalism,33,3000.0
1825150978,Music,21,3200.0
1825152306,Theater,96,14500.0
1825161674,Film & Video,123,10000.0
1825170580,Music,30,500.0
1825183997,Film & Video,239,30000.0
1825220691,Photography,95,1100.0
1825225686,Games,1698,10000.0
1825261727,Music,32,2000.0
182527119,Technology,174,18109.38
1825274403,Music,137,6000.0
1825292187,Design,779,3000.0
1825304555,Design,229,26653.87
1825349077,Music,64,2200.0
1825364210,Theater,40,1835.15
1825368887,Music,47,3000.0
1825373267,Music,113,10000.0
182537867,Design,678,999.0
1825381389,Design,445,6543.99
1825387627,Film & Video,86,4000.0
1825391257,Crafts,5,775.67
1825421712,Games,2041,100.0
1825434463,Technology,82,1722.01
1825446894,Music,7,300.0
1825469202,Games,277,8000.0
1825481460,Technology,518,22437.88
1825483638,Film & Video,14,772.19
1825494232,Music,15,400.0
1825494248,Film & Video,67,5000.0
182551216,Design,58,22346.12
1825513205,Technology,102,35000.0
1825538806,Music,48,699.0
1825544903,Film & Video,33,1366.94
1825561859,Comics,62,1614.17
1825579158,Design,687,27152.37
1825594702,Design,10590,20116.02
1825603340,Music,22,2000.0
1825604436,Film & Video,34,5000.0
1825620336,Film & Video,346,35000.0
1825667350,Fashion,4,40.0
1825684304,Technology,3169,250000.0
1825688861,Publishing,157,15500.0
1825712083,Games,106,5000.0
182574722,Games,67,1250.0
1825753053,Technology,13,5500.0
1825769388,Music,66,2500.0
182577275,Comics,98,5000.0
1825783858,Theater,48,3500.0
1825788330,Film & Video,38,3500.0
1825799300,Food,71,4000.0
1825846356,Film & Video,23,6117.18
1825859757,Publishing,63,8000.0
1825881691,Games,213,9475.08
1825885228,Food,56,850.0
182590292,Dance,13,342.4
182591119,Technology,435,5.0
1825940941,Publishing,6,300.0
1825956307,Dance,90,4500.0
1825961624,Games,80,2000.0
1825976356,Fashion,29,1365.72
1825977791,Photography,22,761.31
1825979087,Theater,125,25000.0
1825986650,Games,56,2500.0
1826002422,Art,25,1212.91
1826006412,Photography,14,500.0
1826011858,Publishing,9,366.19
1826053658,Technology,196,12500.0
1826058000,Art,11,1.0
1826059678,Music,38,2800.0
1826074883,Comics,103,999.64
18260942,Fashion,439,9500.0
1826095758,Publishing,58,3960.0
1826096110,Film & Video,14,6000.0
1826097358,Design,1026,30000.0
182609858,Games,1442,829.0
1826117991,Film & Video,62,8000.0
182612213,Design,293,10793.7
1826131728,Publishing,68,2431.17
182614239,Music,73,5000.0
1826143371,Film & Video,86,20077.63
1826185252,Journalism,55,2000.0
1826195901,Fashion,81,4710.63
1826214726,Music,42,3500.0
18262152,Music,60,1200.0
1826219406,Film & Video,39,8000.0
1826226626,Publishing,145,7510.0
1826231975,Comics,615,5500.0
1826256876,Publishing,25,750.0
1826280058,Food,639,40000.0
1826293301,Music,85,4500.0
1826314431,Art,44,1500.0
1826322560,Crafts,12,300.0
182633884,Music,196,10000.0
1826344251,Games,159,9881.68
1826384447,Art,10,250.0
1826387507,Theater,37,2500.0
1826401938,Film & Video,193,20000.0
1826404314,Theater,66,3145.3
1826409913,Music,45,2000.0
1826424293,Film & Video,8,600.0
1826426870,Design,318,5000.0
1826449573,Film & Video,38,2500.0
1826449721,Technology,5,370.89
1826453194,Theater,22,2500.0
1826467655,Food,1,59.65
182647,Film & Video,340,50000.0
182652799,Music,16,1000.0
1826542958,Games,21,100.0
1826543358,Film & Video,302,20000.0
1826543482,Dance,22,1118.0
1826576702,Art,550,40000.0
1826577005,Music,6,800.0
1826605890,Music,66,2500.0
1826610933,Food,100,5000.0
1826620226,Theater,23,3000.0
1826689094,Music,55,3000.0
1826691700,Publishing,54,900.0
1826692546,Design,1015,75000.0
1826708630,Crafts,12,191.34
1826712484,Music,800,30000.0
1826734741,Film & Video,42,5500.0
1826743337,Crafts,29,4000.0
1826746510,Design,620,12500.0
1826756389,Art,82,2500.0
1826771673,Art,19,600.0
1826774909,Food,161,11885.0
1826778276,Games,5398,50000.0
1826788104,Art,94,3110.9
1826801694,Fashion,297,7500.0
1826882026,Film & Video,98,5000.0
1826888336,Publishing,74,5000.0
1826898531,Film & Video,549,120000.0
1826902885,Film & Video,14,1648.91
1826919352,Technology,150,20000.0
1826936962,Theater,30,3000.0
1826945039,Publishing,41,2500.0
1826952140,Publishing,36,2000.0
1826999514,Design,809,20000.0
1827003949,Theater,22,1500.0
1827010312,Journalism,54,2100.0
1827012472,Fashion,42,799.49
182701425,Art,72,20772.75
1827031599,Crafts,24,16.43
1827037011,Music,19,1500.0
1827038637,Games,201,1000.0
1827059617,Publishing,8,500.0
1827070794,Publishing,80,12000.0
1827081978,Music,51,3000.0
1827094717,Art,164,10000.0
1827104043,Technology,6203,100000.0
1827105684,Film & Video,171,52219.91
1827116473,Theater,59,2500.0
1827150374,Art,48,350.0
1827161518,Music,42,1100.0
1827179198,Photography,11,300.0
1827221557,Comics,36,1200.0
1827263199,Music,159,3000.0
1827263433,Art,195,12034.21
1827276751,Film & Video,460,46728.24
1827301048,Music,132,12000.0
1827303043,Publishing,88,5000.0
1827316317,Film & Video,24,3000.0
1827334466,Film & Video,62,6000.0
1827342313,Film & Video,72,3500.0
1827343504,Film & Video,1098,78000.0
1827400415,Film & Video,11,2000.0
1827401458,Film & Video,45,1500.0
182741389,Design,216,1000.0
1827420343,Games,144,2200.0
1827422908,Music,118,6000.0
1827438096,Design,91,7000.0
182746878,Comics,13,750.0
1827484114,Publishing,211,6489.63
1827485418,Film & Video,49,3000.0
1827488324,Music,34,869.53
1827498270,Music,414,20000.0
1827504008,Music,34,1000.0
1827543155,Music,59,8000.0
1827570848,Publishing,39,7000.0
1827572441,Film & Video,15,2000.0
1827573257,Design,1133,60000.0
1827598775,Art,87,5500.0
1827614053,Music,28,4000.0
1827642424,Design,39,3307.7
182765315,Film & Video,375,20000.0
1827662762,Music,61,5000.0
1827666538,Music,56,2800.0
1827670024,Art,125,10000.0
1827690180,Art,118,8000.0
1827707724,Film & Video,34,1200.0
1827711063,Design,60,1367.02
1827711594,Art,38,750.0
1827723863,Design,11,650.0
1827814922,Games,73,283.61
1827841951,Publishing,69,2000.0
182786647,Music,17,1000.0
1827867128,Theater,63,3000.0
1827875180,Publishing,41,534.07
1827911239,Games,450,4000.0
1827918818,Theater,82,3000.0
1827928419,Design,92,4000.0
1827928590,Theater,140,30000.0
1827935014,Comics,60,374.2
1827951577,Music,25,1300.0
1827978924,Art,13,350.0
1827994213,Games,2229,4000.0
1828018209,Design,163,20000.0
1828019706,Crafts,640,40000.0
1828029888,Theater,59,8000.0
1828041662,Music,189,7500.0
1828080200,Publishing,51,2000.0
1828115627,Music,159,12000.0
1828140158,Theater,35,2000.0
1828158009,Music,54,3000.0
182816170,Publishing,11,325.0
1828218320,Film & Video,143,11415.9
1828220922,Games,210,6000.0
1828232708,Music,62,4294.19
182826447,Design,498,150000.0
1828273896,Games,261,600.0
182827700,Design,438,32750.07
1828289295,Music,24,1000.0
1828301877,Games,187,20000.0
1828330968,Games,470,5000.0
1828333796,Games,1014,35000.0
1828347121,Music,104,8000.0
1828362227,Film & Video,78,4608.48
1828373047,Music,37,10000.0
1828373067,Photography,17,200.0
1828373761,Theater,37,5000.0
1828383543,Music,24,2000.0
18284129,Photography,24,1500.0
1828417223,Art,4,75.75
1828417884,Music,248,15000.0
1828429415,Film & Video,19,600.0
1828430505,Film & Video,37,2801.38
1828495703,Food,391,20000.0
1828505542,Art,30,625.0
1828505604,Design,226,1500.0
1828506498,Art,10,340.8
1828511850,Theater,43,5000.0
1828533945,Design,1166,15000.0
1828538745,Music,82,4000.0
1828556737,Games,131,4000.0
1828557499,Photography,36,1500.0
1828570339,Design,1395,18000.0
1828584212,Design,243,38522.78
1828595648,Music,175,30000.0
1828596375,Music,161,11111.0
1828599039,Food,163,18000.0
1828661736,Film & Video,313,18000.0
182866248,Games,4136,22703.19
1828675926,Art,63,8000.0
1828676059,Music,40,1500.0
1828684003,Film & Video,327,30000.0
1828692041,Film & Video,285,15000.0
1828711055,Film & Video,15,650.0
1828722963,Art,6,563.0
1828727508,Music,55,3500.0
1828783337,Technology,93,5000.0
1828802865,Art,34,750.0
1828804509,Publishing,63,10000.0
1828833511,Fashion,42,6543.99
1828837532,Music,18,550.0
1828866304,Publishing,11,1116.79
1828872958,Film & Video,165,13000.0
182889447,Publishing,58,975.0
182889695,Music,67,5000.0
1828900026,Food,196,8000.0
1828961650,Music,35,1700.0
1828962457,Publishing,229,3000.0
1828996037,Art,21,500.0
1829032624,Music,107,11000.0
1829043662,Art,80,5303.01
1829064296,Technology,273,15000.0
1829070183,Publishing,197,3000.0
1829085832,Art,21,800.0
1829087244,Art,40,1500.0
1829108415,Film & Video,37,1000.0
1829110982,Technology,1578,100000.0
182912380,Comics,136,2400.0
1829132256,Film & Video,19,632.78
1829169012,Film & Video,86,7000.0
1829219040,Film & Video,150,15842.84
1829219586,Design,179,1500.0
1829247561,Music,22,650.0
1829247961,Film & Video,39,2521.22
1829259530,Games,279,15000.0
1829281674,Games,201,5047.67
1829293022,Games,29,10000.0
182929800,Publishing,207,10824.03
1829299425,Music,7,300.0
1829392753,Dance,23,800.0
1829412145,Film & Video,19,1500.0
1829413317,Music,190,3000.0
1829419981,Film & Video,14,228.86
1829428089,Fashion,91,15000.0
182943,Technology,62,1100.0
1829439960,Publishing,93,5000.0
1829446993,Publishing,6,300.0
1829485743,Crafts,81,4500.0
1829498053,Games,12,750.0
1829543850,Technology,371,25000.0
1829547443,Design,124,15000.0
1829547611,Publishing,39,3500.0
1829550569,Music,18,799.0
1829564767,Fashion,107,5000.0
1829570376,Film & Video,17,2000.0
1829572725,Technology,66,7000.0
1829615867,Comics,67,1500.0
1829641886,Film & Video,238,23000.0
1829645005,Design,26,777.0
1829656204,Comics,409,12500.0
1829671880,Publishing,11,600.0
1829674508,Fashion,81,8367.36
1829696522,Music,11,100.0
1829699857,Film & Video,43,5000.0
1829709787,Music,94,5000.0
1829727712,Fashion,45,1465.85
1829729250,Theater,107,3200.0
1829734226,Design,8805,23027.33
1829748740,Food,36,1000.0
1829754049,Games,1392,12000.0
1829773651,Games,2865,43555.9
1829805546,Music,37,5715.98
182980711,Games,138,50000.0
182982369,Film & Video,175,14000.0
1829842029,Design,98,9000.0
1829856497,Comics,163,3495.42
1829857944,Music,114,6325.0
1829900274,Dance,23,2000.0
1829914971,Art,363,25000.0
1829921397,Design,164,5000.0
1829930859,Technology,2074,50000.0
1829941923,Games,16,576.0
1829979965,Music,72,10000.0
1829991259,Publishing,365,13000.0
1830000445,Film & Video,69,7800.0
1830004981,Food,116,1500.0
1830012441,Film & Video,13,300.0
183001987,Music,67,2222.0
1830024426,Music,103,10000.0
1830052859,Comics,199,3000.0
1830061141,Music,14,1000.0
1830066317,Games,181,5000.0
1830078209,Photography,19,537.69
1830090047,Music,111,17500.0
1830093645,Music,206,17000.0
1830102277,Technology,599,58828.47
1830122268,Film & Video,107,5000.0
1830167958,Journalism,33,1500.0
1830171812,Food,18,100.0
1830173872,Publishing,62,2900.0
1830200824,Music,87,3000.0
183020485,Film & Video,105,7000.0
1830252863,Music,22,1000.0
1830257294,Music,42,2500.0
1830269686,Film & Video,11,1450.0
1830270323,Music,164,5000.0
1830272797,Music,74,4995.0
1830275894,Publishing,156,20000.0
1830278323,Film & Video,161,30758.23
1830279449,Music,61,7000.0
1830311091,Music,19,1100.0
1830318205,Photography,20,300.0
1830328901,Art,88,1783.96
18303310,Film & Video,5,373.92
183034546,Film & Video,29,3000.0
183039475,Theater,24,1000.0
1830411890,Publishing,21,6563.32
1830412546,Comics,660,18000.0
1830414380,Music,16,800.0
1830414551,Publishing,90,10500.0
1830418418,Technology,78,8500.0
1830422546,Film & Video,51,2000.0
1830449646,Film & Video,47,3626.72
1830455629,Art,140,3322.89
1830479829,Art,58,8500.0
183050757,Design,221,5000.0
1830536423,Technology,105,18000.0
183055049,Comics,17,500.0
1830590051,Design,77,10000.0
1830591610,Photography,435,15000.0
1830602930,Food,287,5000.0
